Campaign_ID,Campaign_Name,Start_Date,End_Date,Channel,Target_Age_Group,Budget (USD),Impressions,Clicks,Conversions,Revenue (USD),Region,Campaign_Duration,CTR,Conversion_Rate,ROI,Campaign_Status,Revenue_per_Dollar,Efficiency_Bucket
MKT3814,Campaign_390,2024-12-17,2025-01-02,Influencer,18-25,1159,632484,72817,2408,1703.81,East,16,0.12,0.03,0.47,Profitable,1.47,Break-even
MKT3815,Campaign_94,2024-05-05,2024-05-18,Radio,46-60,7137,46662,7858,495,8531.34,West,13,0.17,0.06,0.2,Profitable,1.2,Break-even
MKT3816,Campaign_10,2024-05-05,2024-05-18,Influencer,46-60,11492,428227,77838,16522,6061.83,West,13,0.18,0.21,-0.47,Loss Making,0.53,Loss
MKT3817,Campaign_358,2024-01-03,2024-01-16,Influencer,18-25,13327,921023,69190,19944,12329.22,West,13,0.08,0.29,-0.07,Loss Making,0.93,Loss
MKT3818,Campaign_388,2024-03-30,2024-04-18,Google Ads,26-35,8166,832249,144923,39680,11938.03,East,19,0.17,0.27,0.46,Profitable,1.46,Break-even
MKT3819,Campaign_191,2024-02-07,2024-02-27,Google Ads,46-60,15265,658865,21018,3045,26755.15,East,20,0.03,0.14,0.75,Profitable,1.75,Break-even
MKT3820,Campaign_460,2024-12-19,2025-01-15,TV,18-25,16814,157462,17521,1122,9522.73,South,27,0.11,0.06,-0.43,Loss Making,0.57,Loss
MKT3821,Campaign_131,2024-01-28,2024-02-08,Radio,26-35,1316,912873,159952,44882,1189.94,Central,11,0.18,0.28,-0.1,Loss Making,0.9,Loss
MKT3822,Campaign_322,2024-10-17,2024-11-16,Email,26-35,6496,128757,10594,2198,3572.89,South,30,0.08,0.21,-0.45,Loss Making,0.55,Loss
MKT3823,Campaign_441,2024-11-03,2024-11-19,Social Media,36-45,18903,254775,9268,2070,22695.06,North,16,0.04,0.22,0.2,Profitable,1.2,Break-even
MKT3824,Campaign_365,2024-08-18,2024-09-09,Social Media,36-45,2406,936999,38571,2849,1678.08,South,22,0.04,0.07,-0.3,Loss Making,0.7,Loss
MKT3825,Campaign_240,2024-10-15,2024-11-05,Influencer,36-45,18338,959335,145407,8515,23336.2,South,21,0.15,0.06,0.27,Profitable,1.27,Break-even
MKT3826,Campaign_348,2024-01-14,2024-01-27,Influencer,18-25,15612,540093,16772,4074,38630.83,West,13,0.03,0.24,1.47,Profitable,2.47,High Return
MKT3827,Campaign_240,2024-10-01,2024-10-24,Influencer,26-35,1231,198238,14029,1495,1864.23,Central,23,0.07,0.11,0.51,Profitable,1.51,Break-even
MKT3828,Campaign_448,2024-05-11,2024-05-26,TV,46-60,1515,188920,8031,1512,1663.07,South,15,0.04,0.19,0.1,Profitable,1.1,Break-even
MKT3829,Campaign_248,2024-12-17,2025-01-06,Social Media,18-25,1390,388550,62350,2026,2145.9,East,20,0.16,0.03,0.54,Profitable,1.54,Break-even
MKT3830,Campaign_400,2024-02-08,2024-02-19,Influencer,36-45,15659,348010,56071,603,15955.2,North,11,0.16,0.01,0.02,Profitable,1.02,Break-even
MKT3831,Campaign_164,2024-03-24,2024-04-20,Google Ads,46-60,15633,75310,4082,628,15648.74,West,27,0.05,0.15,0.0,Profitable,1.0,Loss
MKT3832,Campaign_232,2024-11-08,2024-12-03,Email,18-25,8445,34847,4654,576,15367.86,Central,25,0.13,0.12,0.82,Profitable,1.82,Break-even
MKT3833,Campaign_426,2024-01-21,2024-02-10,Radio,26-35,11737,762758,137450,4731,27060.12,East,20,0.18,0.03,1.31,Profitable,2.31,High Return
MKT3834,Campaign_227,2024-03-26,2024-04-19,Influencer,46-60,5507,585141,26685,466,12079.61,South,24,0.05,0.02,1.19,Profitable,2.19,High Return
MKT3835,Campaign_281,2024-04-30,2024-05-14,Email,36-45,3948,797906,31879,7958,3992.37,North,14,0.04,0.25,0.01,Profitable,1.01,Break-even
MKT3836,Campaign_219,2024-04-10,2024-05-02,Radio,18-25,2295,391552,6107,597,2989.14,North,22,0.02,0.1,0.3,Profitable,1.3,Break-even
MKT3837,Campaign_33,2024-02-03,2024-02-28,Influencer,36-45,3544,763942,20516,496,4556.71,West,25,0.03,0.02,0.29,Profitable,1.29,Break-even
MKT3838,Campaign_277,2024-06-29,2024-07-23,Radio,46-60,19223,435238,83088,16029,13054.91,Central,24,0.19,0.19,-0.32,Loss Making,0.68,Loss
MKT3839,Campaign_458,2024-05-10,2024-05-21,TV,18-25,10757,579402,81174,22940,17047.88,East,11,0.14,0.28,0.58,Profitable,1.58,Break-even
MKT3840,Campaign_337,2024-09-23,2024-10-06,Radio,18-25,4270,799644,152154,13628,9896.03,North,13,0.19,0.09,1.32,Profitable,2.32,High Return
MKT3841,Campaign_358,2024-07-27,2024-08-21,Influencer,46-60,15384,446305,80960,14532,18101.68,West,25,0.18,0.18,0.18,Profitable,1.18,Break-even
MKT3842,Campaign_138,2024-10-16,2024-11-07,Influencer,18-25,16857,50905,6005,1436,23594.76,North,22,0.12,0.24,0.4,Profitable,1.4,Break-even
MKT3843,Campaign_157,2024-06-18,2024-06-30,TV,46-60,5224,937266,36542,2544,2655.84,North,12,0.04,0.07,-0.49,Loss Making,0.51,Loss
MKT3844,Campaign_361,2024-06-28,2024-07-15,Google Ads,46-60,6313,471822,45995,2273,14040.59,Central,17,0.1,0.05,1.22,Profitable,2.22,High Return
MKT3845,Campaign_374,2024-03-17,2024-03-28,Radio,36-45,6982,567963,34575,6001,10114.14,Central,11,0.06,0.17,0.45,Profitable,1.45,Break-even
MKT3846,Campaign_121,2024-07-03,2024-07-29,TV,26-35,6616,659487,82739,23612,6152.35,West,26,0.13,0.29,-0.07,Loss Making,0.93,Loss
MKT3847,Campaign_372,2024-06-22,2024-07-17,Influencer,18-25,9353,41470,7460,1399,15438.55,South,25,0.18,0.19,0.65,Profitable,1.65,Break-even
MKT3848,Campaign_206,2024-12-06,2024-12-29,Social Media,36-45,10377,569641,36650,1804,14629.75,West,23,0.06,0.05,0.41,Profitable,1.41,Break-even
MKT3849,Campaign_300,2024-10-12,2024-10-29,Google Ads,46-60,5288,754607,41919,1360,10396.66,East,17,0.06,0.03,0.97,Profitable,1.97,Break-even
MKT3850,Campaign_214,2024-12-04,2024-12-28,TV,26-35,16509,271020,19882,5852,15708.24,South,24,0.07,0.29,-0.05,Loss Making,0.95,Loss
MKT3851,Campaign_121,2024-06-08,2024-06-18,TV,26-35,4419,440976,39945,3247,9099.11,North,10,0.09,0.08,1.06,Profitable,2.06,High Return
MKT3852,Campaign_60,2024-05-14,2024-05-28,Email,36-45,7430,277833,49350,14589,6346.0,West,14,0.18,0.3,-0.15,Loss Making,0.85,Loss
MKT3853,Campaign_448,2024-07-31,2024-08-16,TV,26-35,19238,449972,20055,1463,23641.08,Central,16,0.04,0.07,0.23,Profitable,1.23,Break-even
MKT3854,Campaign_17,2024-05-25,2024-06-12,Google Ads,36-45,4840,786152,143452,28575,5386.75,East,18,0.18,0.2,0.11,Profitable,1.11,Break-even
MKT3855,Campaign_139,2024-05-28,2024-06-11,Email,18-25,16308,366027,22099,3911,17711.4,North,14,0.06,0.18,0.09,Profitable,1.09,Break-even
MKT3856,Campaign_291,2024-06-19,2024-07-14,Influencer,36-45,3655,672465,77535,16933,3140.61,South,25,0.12,0.22,-0.14,Loss Making,0.86,Loss
MKT3857,Campaign_321,2024-06-02,2024-06-24,Social Media,18-25,3444,179261,23047,1052,7989.05,East,22,0.13,0.05,1.32,Profitable,2.32,High Return
MKT3858,Campaign_140,2024-09-08,2024-10-08,Radio,26-35,13694,312276,13685,2503,20571.35,East,30,0.04,0.18,0.5,Profitable,1.5,Break-even
MKT3859,Campaign_227,2024-03-29,2024-04-16,TV,26-35,8025,693476,126496,23947,18171.05,East,18,0.18,0.19,1.26,Profitable,2.26,High Return
MKT3860,Campaign_192,2024-11-26,2024-12-24,Email,36-45,1068,74125,7286,1783,1091.69,South,28,0.1,0.24,0.02,Profitable,1.02,Break-even
MKT3861,Campaign_484,2024-11-29,2024-12-11,Radio,26-35,16732,936357,110563,30520,38406.12,East,12,0.12,0.28,1.3,Profitable,2.3,High Return
MKT3862,Campaign_25,2024-06-22,2024-07-16,Radio,26-35,11626,786103,37220,1194,22652.52,East,24,0.05,0.03,0.95,Profitable,1.95,Break-even
MKT3863,Campaign_47,2024-03-12,2024-03-30,TV,36-45,16676,571064,75146,18749,21142.76,South,18,0.13,0.25,0.27,Profitable,1.27,Break-even
MKT3864,Campaign_87,2024-06-06,2024-06-22,Influencer,18-25,9803,672599,59857,7989,19338.99,North,16,0.09,0.13,0.97,Profitable,1.97,Break-even
MKT3865,Campaign_303,2024-07-18,2024-07-31,Influencer,18-25,14540,264117,40275,11067,24925.51,West,13,0.15,0.27,0.71,Profitable,1.71,Break-even
MKT3866,Campaign_452,2024-03-16,2024-03-28,Radio,46-60,2211,414496,30776,4098,4862.01,Central,12,0.07,0.13,1.2,Profitable,2.2,High Return
MKT3867,Campaign_137,2024-08-12,2024-08-24,Google Ads,18-25,4521,954129,39397,419,8835.36,North,12,0.04,0.01,0.95,Profitable,1.95,Break-even
MKT3868,Campaign_98,2024-02-11,2024-03-05,Email,18-25,2726,206342,37754,5639,4404.79,East,23,0.18,0.15,0.62,Profitable,1.62,Break-even
MKT3869,Campaign_416,2024-11-13,2024-12-10,TV,26-35,4696,980460,41967,7164,10693.39,South,27,0.04,0.17,1.28,Profitable,2.28,High Return
MKT3870,Campaign_136,2024-12-25,2025-01-23,Radio,36-45,13187,48468,8316,1574,26713.17,South,29,0.17,0.19,1.03,Profitable,2.03,High Return
MKT3871,Campaign_317,2024-11-05,2024-12-05,TV,36-45,2062,986680,21425,633,1380.62,South,30,0.02,0.03,-0.33,Loss Making,0.67,Loss
MKT3872,Campaign_430,2024-05-18,2024-06-01,Google Ads,46-60,16587,243662,41426,2451,31699.63,North,14,0.17,0.06,0.91,Profitable,1.91,Break-even
MKT3873,Campaign_274,2024-08-04,2024-08-16,Influencer,36-45,13065,187898,20401,5686,14947.86,Central,12,0.11,0.28,0.14,Profitable,1.14,Break-even
MKT3874,Campaign_307,2024-12-28,2025-01-26,Google Ads,46-60,16418,741412,68947,18592,37684.88,East,29,0.09,0.27,1.3,Profitable,2.3,High Return
MKT3875,Campaign_360,2024-11-07,2024-12-03,Social Media,26-35,12141,339663,35594,6288,22098.5,North,26,0.1,0.18,0.82,Profitable,1.82,Break-even
MKT3876,Campaign_308,2024-11-24,2024-12-21,Social Media,46-60,15239,26639,2640,577,10658.31,West,27,0.1,0.22,-0.3,Loss Making,0.7,Loss
MKT3877,Campaign_189,2024-10-27,2024-11-12,Radio,36-45,4387,341831,3706,338,9624.86,Central,16,0.01,0.09,1.19,Profitable,2.19,High Return
MKT3878,Campaign_292,2024-01-29,2024-02-15,Google Ads,46-60,5370,566520,43937,7466,7086.41,North,17,0.08,0.17,0.32,Profitable,1.32,Break-even
MKT3879,Campaign_324,2024-07-15,2024-08-07,Influencer,18-25,14734,231751,18047,3721,34100.42,Central,23,0.08,0.21,1.31,Profitable,2.31,High Return
MKT3880,Campaign_202,2024-01-09,2024-02-03,Google Ads,18-25,3853,69706,1870,176,4927.37,South,25,0.03,0.09,0.28,Profitable,1.28,Break-even
MKT3881,Campaign_340,2024-03-11,2024-04-02,Google Ads,36-45,18248,34473,6085,291,19248.83,North,22,0.18,0.05,0.05,Profitable,1.05,Break-even
MKT3882,Campaign_299,2024-05-30,2024-06-10,Radio,36-45,8672,347274,30213,2408,7067.29,Central,11,0.09,0.08,-0.19,Loss Making,0.81,Loss
MKT3883,Campaign_142,2024-11-24,2024-12-11,TV,46-60,11841,49916,8304,1823,15804.33,Central,17,0.17,0.22,0.33,Profitable,1.33,Break-even
MKT3884,Campaign_350,2024-07-04,2024-07-24,TV,26-35,9257,597339,98178,23727,11156.9,West,20,0.16,0.24,0.21,Profitable,1.21,Break-even
MKT3885,Campaign_472,2024-03-20,2024-04-09,Email,26-35,11844,993785,164348,27895,12801.94,South,20,0.17,0.17,0.08,Profitable,1.08,Break-even
MKT3886,Campaign_235,2024-10-30,2024-11-29,Email,18-25,11637,820400,34686,1934,16996.88,West,30,0.04,0.06,0.46,Profitable,1.46,Break-even
MKT3887,Campaign_385,2024-11-20,2024-12-05,Radio,36-45,15028,353676,62494,4413,26274.15,Central,15,0.18,0.07,0.75,Profitable,1.75,Break-even
MKT3888,Campaign_255,2024-05-10,2024-06-07,Radio,18-25,2973,869761,45726,7313,3087.19,South,28,0.05,0.16,0.04,Profitable,1.04,Break-even
MKT3889,Campaign_225,2024-01-01,2024-01-12,Radio,36-45,12222,608055,88626,25080,13025.44,North,11,0.15,0.28,0.07,Profitable,1.07,Break-even
MKT3890,Campaign_213,2024-10-15,2024-11-04,TV,36-45,18804,367258,8500,2533,34814.29,South,20,0.02,0.3,0.85,Profitable,1.85,Break-even
MKT3891,Campaign_312,2024-09-03,2024-09-25,Influencer,26-35,6276,654902,41927,1274,4780.32,East,22,0.06,0.03,-0.24,Loss Making,0.76,Loss
MKT3892,Campaign_223,2024-03-26,2024-04-05,Google Ads,18-25,12605,157573,2247,537,11457.77,Central,10,0.01,0.24,-0.09,Loss Making,0.91,Loss
MKT3893,Campaign_454,2024-07-27,2024-08-08,Email,46-60,17253,208029,19820,3194,31079.8,Central,12,0.1,0.16,0.8,Profitable,1.8,Break-even
MKT3894,Campaign_462,2024-06-27,2024-07-26,Social Media,26-35,2345,310789,9155,2625,1481.84,Central,29,0.03,0.29,-0.37,Loss Making,0.63,Loss
MKT3895,Campaign_44,2024-07-15,2024-07-26,Social Media,26-35,3003,539115,88893,8413,2023.04,South,11,0.16,0.09,-0.33,Loss Making,0.67,Loss
MKT3896,Campaign_333,2024-06-03,2024-06-20,TV,46-60,6922,719868,9372,1737,6218.95,North,17,0.01,0.19,-0.1,Loss Making,0.9,Loss
MKT3897,Campaign_114,2024-08-29,2024-09-25,Radio,18-25,3189,42941,5164,1444,4691.16,South,27,0.12,0.28,0.47,Profitable,1.47,Break-even
MKT3898,Campaign_500,2024-07-30,2024-08-24,TV,46-60,8869,904762,80566,18684,12525.52,West,25,0.09,0.23,0.41,Profitable,1.41,Break-even
MKT3899,Campaign_160,2024-07-01,2024-07-22,Google Ads,36-45,2906,228132,13126,3795,2097.13,Central,21,0.06,0.29,-0.28,Loss Making,0.72,Loss
MKT3900,Campaign_170,2024-12-22,2025-01-09,Social Media,36-45,4534,955545,18727,2260,4119.76,North,18,0.02,0.12,-0.09,Loss Making,0.91,Loss
MKT3901,Campaign_162,2024-07-09,2024-07-25,Social Media,18-25,5433,211474,29885,1933,12997.87,Central,16,0.14,0.06,1.39,Profitable,2.39,High Return
MKT3902,Campaign_43,2024-04-15,2024-05-06,Influencer,18-25,18040,340197,25143,5978,25779.52,East,21,0.07,0.24,0.43,Profitable,1.43,Break-even
MKT3903,Campaign_74,2024-07-11,2024-07-29,Email,46-60,14847,24895,2072,189,10574.73,South,18,0.08,0.09,-0.29,Loss Making,0.71,Loss
MKT3904,Campaign_324,2024-03-04,2024-03-23,Google Ads,46-60,6150,122577,22944,6247,8241.81,West,19,0.19,0.27,0.34,Profitable,1.34,Break-even
MKT3905,Campaign_147,2024-10-14,2024-10-31,Influencer,36-45,15849,741133,131152,35218,22303.08,South,17,0.18,0.27,0.41,Profitable,1.41,Break-even
MKT3906,Campaign_28,2024-03-30,2024-04-27,Google Ads,18-25,19572,353085,58880,16267,23285.85,West,28,0.17,0.28,0.19,Profitable,1.19,Break-even
MKT3907,Campaign_342,2024-01-18,2024-02-02,Social Media,36-45,7758,486001,47530,2014,9685.7,Central,15,0.1,0.04,0.25,Profitable,1.25,Break-even
MKT3908,Campaign_93,2024-10-01,2024-10-19,Radio,18-25,10835,880476,109739,31384,13740.8,Central,18,0.12,0.29,0.27,Profitable,1.27,Break-even
MKT3909,Campaign_372,2024-06-19,2024-07-18,Radio,18-25,10053,338799,57216,7102,25127.94,Central,29,0.17,0.12,1.5,Profitable,2.5,High Return
MKT3910,Campaign_153,2024-08-09,2024-08-27,Google Ads,26-35,1193,41637,2456,714,1001.82,South,18,0.06,0.29,-0.16,Loss Making,0.84,Loss
MKT3911,Campaign_447,2024-03-20,2024-04-15,TV,46-60,12975,356275,20867,5597,26922.16,Central,26,0.06,0.27,1.07,Profitable,2.07,High Return
MKT3912,Campaign_258,2024-10-28,2024-11-22,TV,36-45,5093,946682,132651,15781,12109.99,North,25,0.14,0.12,1.38,Profitable,2.38,High Return
MKT3913,Campaign_384,2024-11-11,2024-11-28,TV,46-60,12262,957595,17665,833,18479.04,South,17,0.02,0.05,0.51,Profitable,1.51,Break-even
MKT3914,Campaign_15,2024-01-30,2024-02-18,Influencer,18-25,16845,954042,138437,34652,25108.72,West,19,0.15,0.25,0.49,Profitable,1.49,Break-even
MKT3915,Campaign_139,2024-12-24,2025-01-16,Email,26-35,14553,112492,5860,565,29004.92,North,23,0.05,0.1,0.99,Profitable,1.99,Break-even
MKT3916,Campaign_301,2024-11-12,2024-11-26,Influencer,18-25,9788,377054,38260,9736,14443.09,West,14,0.1,0.25,0.48,Profitable,1.48,Break-even
MKT3917,Campaign_148,2024-11-27,2024-12-12,Influencer,26-35,19400,801090,68834,14407,29182.38,South,15,0.09,0.21,0.5,Profitable,1.5,Break-even
MKT3918,Campaign_472,2024-02-16,2024-03-08,Influencer,18-25,13820,556380,104461,3172,16820.98,West,21,0.19,0.03,0.22,Profitable,1.22,Break-even
MKT3919,Campaign_240,2024-02-26,2024-03-17,Google Ads,46-60,3652,911360,82077,14142,6078.88,West,20,0.09,0.17,0.66,Profitable,1.66,Break-even
MKT3920,Campaign_155,2024-01-23,2024-02-20,Social Media,46-60,13714,273071,23864,336,22454.6,South,28,0.09,0.01,0.64,Profitable,1.64,Break-even
MKT3921,Campaign_190,2024-06-09,2024-06-22,Influencer,46-60,3351,239725,11827,1264,8271.31,North,13,0.05,0.11,1.47,Profitable,2.47,High Return
MKT3922,Campaign_96,2024-03-08,2024-03-26,Google Ads,18-25,5869,401320,34126,4340,9900.52,Central,18,0.09,0.13,0.69,Profitable,1.69,Break-even
MKT3923,Campaign_42,2024-03-15,2024-04-14,Influencer,46-60,15779,896743,134892,13549,34382.65,Central,30,0.15,0.1,1.18,Profitable,2.18,High Return
MKT3924,Campaign_359,2024-07-17,2024-08-14,TV,36-45,16785,608808,93267,14658,28753.27,Central,28,0.15,0.16,0.71,Profitable,1.71,Break-even
MKT3925,Campaign_210,2024-04-11,2024-04-23,Radio,46-60,2915,374384,15269,2928,2972.55,South,12,0.04,0.19,0.02,Profitable,1.02,Break-even
MKT3926,Campaign_105,2024-07-18,2024-08-15,Social Media,26-35,19461,777321,19378,1601,18879.53,East,28,0.02,0.08,-0.03,Loss Making,0.97,Loss
MKT3927,Campaign_482,2024-03-02,2024-03-16,TV,36-45,1327,125968,12936,893,949.92,West,14,0.1,0.07,-0.28,Loss Making,0.72,Loss
MKT3928,Campaign_311,2024-02-16,2024-03-15,Radio,46-60,16292,725311,97047,24522,19968.15,South,28,0.13,0.25,0.23,Profitable,1.23,Break-even
MKT3929,Campaign_178,2024-04-25,2024-05-17,Email,46-60,6694,212006,2606,168,8932.19,South,22,0.01,0.06,0.33,Profitable,1.33,Break-even
MKT3930,Campaign_106,2024-11-24,2024-12-15,TV,46-60,13831,660475,98389,5726,23733.6,East,21,0.15,0.06,0.72,Profitable,1.72,Break-even
MKT3931,Campaign_159,2024-02-03,2024-02-13,Google Ads,18-25,8113,906684,137320,20041,4356.13,North,10,0.15,0.15,-0.46,Loss Making,0.54,Loss
MKT3932,Campaign_386,2024-03-06,2024-03-25,Radio,26-35,10981,916885,130202,15685,21921.36,West,19,0.14,0.12,1.0,Profitable,2.0,Break-even
MKT3933,Campaign_167,2024-03-06,2024-03-23,Google Ads,46-60,4798,593835,64028,14618,2522.47,North,17,0.11,0.23,-0.47,Loss Making,0.53,Loss
MKT3934,Campaign_125,2024-10-03,2024-10-13,Influencer,46-60,11797,540134,73770,9574,9171.94,Central,10,0.14,0.13,-0.22,Loss Making,0.78,Loss
MKT3935,Campaign_35,2024-10-14,2024-11-03,Social Media,18-25,4076,697720,130279,20288,2678.76,North,20,0.19,0.16,-0.34,Loss Making,0.66,Loss
MKT3936,Campaign_249,2024-11-04,2024-11-14,Social Media,46-60,13613,422346,22562,4484,32358.44,West,10,0.05,0.2,1.38,Profitable,2.38,High Return
MKT3937,Campaign_156,2024-09-02,2024-09-17,Radio,18-25,6189,444263,84771,8871,9474.39,South,15,0.19,0.1,0.53,Profitable,1.53,Break-even
MKT3938,Campaign_173,2024-01-06,2024-01-22,Social Media,46-60,2613,761960,32669,6617,2759.74,Central,16,0.04,0.2,0.06,Profitable,1.06,Break-even
MKT3939,Campaign_16,2024-04-25,2024-05-20,Google Ads,26-35,7485,708660,107029,21560,6067.35,East,25,0.15,0.2,-0.19,Loss Making,0.81,Loss
MKT3940,Campaign_129,2024-06-24,2024-07-08,Influencer,46-60,14584,483566,81136,14506,17276.31,East,14,0.17,0.18,0.18,Profitable,1.18,Break-even
MKT3941,Campaign_417,2024-05-07,2024-05-18,Google Ads,46-60,15902,592430,12856,3072,11952.0,Central,11,0.02,0.24,-0.25,Loss Making,0.75,Loss
MKT3942,Campaign_440,2024-07-22,2024-08-11,Social Media,36-45,10571,844124,95338,2950,12802.33,Central,20,0.11,0.03,0.21,Profitable,1.21,Break-even
MKT3943,Campaign_410,2024-11-02,2024-11-28,Social Media,26-35,3419,353939,11663,2102,4729.96,North,26,0.03,0.18,0.38,Profitable,1.38,Break-even
MKT3944,Campaign_212,2024-05-17,2024-06-14,Email,26-35,3781,438038,75715,10428,8236.11,West,28,0.17,0.14,1.18,Profitable,2.18,High Return
MKT3945,Campaign_71,2024-09-17,2024-10-02,Social Media,46-60,19595,697354,50404,4434,46203.63,North,15,0.07,0.09,1.36,Profitable,2.36,High Return
MKT3946,Campaign_342,2024-01-13,2024-01-27,Radio,36-45,9635,618594,97708,6352,21244.35,Central,14,0.16,0.07,1.2,Profitable,2.2,High Return
MKT3947,Campaign_417,2024-05-11,2024-05-31,TV,46-60,13946,90556,13325,1051,22099.73,West,20,0.15,0.08,0.58,Profitable,1.58,Break-even
MKT3948,Campaign_433,2024-08-11,2024-08-31,Influencer,36-45,2112,751378,135256,34725,4001.98,North,20,0.18,0.26,0.89,Profitable,1.89,Break-even
MKT3949,Campaign_305,2024-06-26,2024-07-18,Influencer,46-60,7144,158527,30081,5223,12875.96,Central,22,0.19,0.17,0.8,Profitable,1.8,Break-even
MKT3950,Campaign_380,2024-07-05,2024-08-02,Social Media,46-60,4834,617307,97681,3440,8576.65,North,28,0.16,0.04,0.77,Profitable,1.77,Break-even
MKT3951,Campaign_16,2024-07-31,2024-08-22,Email,36-45,14427,46005,6626,1013,8413.48,South,22,0.14,0.15,-0.42,Loss Making,0.58,Loss
MKT3952,Campaign_480,2024-08-12,2024-08-26,Email,26-35,8323,981417,128014,9249,19805.72,North,14,0.13,0.07,1.38,Profitable,2.38,High Return
MKT3953,Campaign_52,2024-02-04,2024-02-19,Email,46-60,16621,459430,90009,12460,39699.53,West,15,0.2,0.14,1.39,Profitable,2.39,High Return
MKT3954,Campaign_103,2024-11-27,2024-12-21,Social Media,36-45,17491,244659,48324,5743,23456.39,East,24,0.2,0.12,0.34,Profitable,1.34,Break-even
MKT3955,Campaign_1,2024-08-23,2024-09-22,Email,18-25,14291,701381,121235,18453,15348.6,East,30,0.17,0.15,0.07,Profitable,1.07,Break-even
MKT3956,Campaign_442,2024-04-09,2024-05-07,TV,46-60,2113,343076,20420,5052,1906.88,West,28,0.06,0.25,-0.1,Loss Making,0.9,Loss
MKT3957,Campaign_125,2024-02-08,2024-03-01,Google Ads,18-25,12197,293688,58053,15635,22047.36,Central,22,0.2,0.27,0.81,Profitable,1.81,Break-even
MKT3958,Campaign_254,2024-05-03,2024-05-14,Google Ads,46-60,5080,70957,12166,1287,12507.17,Central,11,0.17,0.11,1.46,Profitable,2.46,High Return
MKT3959,Campaign_70,2024-10-28,2024-11-12,TV,46-60,11362,295340,58194,13700,26009.58,South,15,0.2,0.24,1.29,Profitable,2.29,High Return
MKT3960,Campaign_352,2024-01-17,2024-02-14,Google Ads,18-25,1462,900677,24515,2334,1088.17,East,28,0.03,0.1,-0.26,Loss Making,0.74,Loss
MKT3961,Campaign_162,2024-11-07,2024-12-01,Influencer,18-25,1838,83756,15420,3157,4470.66,North,24,0.18,0.2,1.43,Profitable,2.43,High Return
MKT3962,Campaign_474,2024-01-18,2024-02-11,Social Media,36-45,13861,472451,87100,18782,24417.65,East,24,0.18,0.22,0.76,Profitable,1.76,Break-even
MKT3963,Campaign_373,2024-09-11,2024-09-30,Social Media,46-60,8601,870127,103553,30147,13838.53,Central,19,0.12,0.29,0.61,Profitable,1.61,Break-even
MKT3964,Campaign_142,2024-02-23,2024-03-10,Email,36-45,13385,531992,12161,894,9616.07,Central,16,0.02,0.07,-0.28,Loss Making,0.72,Loss
MKT3965,Campaign_492,2024-01-07,2024-01-28,Google Ads,26-35,9294,696550,111908,6803,16362.25,Central,21,0.16,0.06,0.76,Profitable,1.76,Break-even
MKT3966,Campaign_54,2024-02-14,2024-03-13,Influencer,18-25,12579,640365,42932,9741,20826.38,South,28,0.07,0.23,0.66,Profitable,1.66,Break-even
